song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
Best That I Can,Vance Joy,0.434,0.393,11,-7.738,1,0.0343,0.487,2.73e-05,0.129,0.127,171.945,audio_features,66lSkZbQUDpO7bo4Rfxhvb,spotify:track:66lSkZbQUDpO7bo4Rfxhvb,https://api.spotify.com/v1/tracks/66lSkZbQUDpO7bo4Rfxhvb,https://api.spotify.com/v1/audio-analysis/66lSkZbQUDpO7bo4Rfxhvb,210320,3,2
Big Boy,Charlotte Cardin,0.549,0.35,3,-7.477,0,0.0916,0.557,0.0,0.0958,0.184,120.658,audio_features,4HqmX46EZhpsifeL8ugOGq,spotify:track:4HqmX46EZhpsifeL8ugOGq,https://api.spotify.com/v1/tracks/4HqmX46EZhpsifeL8ugOGq,https://api.spotify.com/v1/audio-analysis/4HqmX46EZhpsifeL8ugOGq,176200,4,2
Biting Down,Lorde,0.834,0.375,1,-10.91,0,0.0588,0.749,0.0201,0.107,0.334,116.024,audio_features,45UvXCltvMpEPNLGzG0NYk,spotify:track:45UvXCltvMpEPNLGzG0NYk,https://api.spotify.com/v1/tracks/45UvXCltvMpEPNLGzG0NYk,https://api.spotify.com/v1/audio-analysis/45UvXCltvMpEPNLGzG0NYk,213666,4,2
Bitter Memories,Bahamas,0.418,0.486,5,-7.942,1,0.0288,0.771,0.00225,0.124,0.285,154.761,audio_features,4IpNYyAz1gs0ddcOE7Acm0,spotify:track:4IpNYyAz1gs0ddcOE7Acm0,https://api.spotify.com/v1/tracks/4IpNYyAz1gs0ddcOE7Acm0,https://api.spotify.com/v1/audio-analysis/4IpNYyAz1gs0ddcOE7Acm0,148880,4,2
Black Tables,Other Lives,0.304,0.208,2,-12.869,1,0.0312,0.742,0.0499,0.101,0.104,118.483,audio_features,3ZomZOKK49bjGzeNq5fi35,spotify:track:3ZomZOKK49bjGzeNq5fi35,https://api.spotify.com/v1/tracks/3ZomZOKK49bjGzeNq5fi35,https://api.spotify.com/v1/audio-analysis/3ZomZOKK49bjGzeNq5fi35,273800,4,2
Black Water,Timber Timbre,0.57,0.311,2,-7.975,0,0.0273,0.635,0.0145,0.496,0.507,141.823,audio_features,4oxoLrnTqnSsiPoq7cODrx,spotify:track:4oxoLrnTqnSsiPoq7cODrx,https://api.spotify.com/v1/tracks/4oxoLrnTqnSsiPoq7cODrx,https://api.spotify.com/v1/audio-analysis/4oxoLrnTqnSsiPoq7cODrx,359827,4,2
Blackbird - Anthology 3 Version,The Beatles,0.66,0.139,7,-13.817,1,0.0352,0.885,0.0,0.102,0.423,92.742,audio_features,7eM5b2b7rBUNdWGh6auW7I,spotify:track:7eM5b2b7rBUNdWGh6auW7I,https://api.spotify.com/v1/tracks/7eM5b2b7rBUNdWGh6auW7I,https://api.spotify.com/v1/audio-analysis/7eM5b2b7rBUNdWGh6auW7I,138627,3,2
Blackbird - Remastered 2009,The Beatles,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,audio_features,5jgFfDIR6FR0gvlA56Nakr,spotify:track:5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr,138387,4,2
Blackbird / Yesterday,The Beatles,0.483,0.107,5,-15.465,1,0.031,0.828,0.0,0.092,0.195,94.371,audio_features,41ETKVJbZDSjATzW2wAqmc,spotify:track:41ETKVJbZDSjATzW2wAqmc,https://api.spotify.com/v1/tracks/41ETKVJbZDSjATzW2wAqmc,https://api.spotify.com/v1/audio-analysis/41ETKVJbZDSjATzW2wAqmc,151992,4,2
Blackstar,David Bowie,0.366,0.552,6,-8.35,1,0.0317,0.206,0.0595,0.178,0.114,97.98,audio_features,0Fao855T3klV3REFRFHRF3,spotify:track:0Fao855T3klV3REFRFHRF3,https://api.spotify.com/v1/tracks/0Fao855T3klV3REFRFHRF3,https://api.spotify.com/v1/audio-analysis/0Fao855T3klV3REFRFHRF3,597933,4,2
Blackwind,Patrick Watson,0.38,0.654,7,-9.303,1,0.0501,0.719,0.0335,0.0916,0.244,167.133,audio_features,7nexysekhAzFAuynFCktLm,spotify:track:7nexysekhAzFAuynFCktLm,https://api.spotify.com/v1/tracks/7nexysekhAzFAuynFCktLm,https://api.spotify.com/v1/audio-analysis/7nexysekhAzFAuynFCktLm,234495,3,2
Blindsided,Bon Iver,0.671,0.147,10,-18.626,1,0.0366,0.958,0.0779,0.144,0.0556,115.298,audio_features,4cTD99OSLy19Uh2exKRQNa,spotify:track:4cTD99OSLy19Uh2exKRQNa,https://api.spotify.com/v1/tracks/4cTD99OSLy19Uh2exKRQNa,https://api.spotify.com/v1/audio-analysis/4cTD99OSLy19Uh2exKRQNa,329267,4,2
Blonde On Blonde,Nada Surf,0.6,0.434,0,-10.45,1,0.0279,0.465,0.00386,0.117,0.0618,98.061,audio_features,1tJ2iPUMV7sqXproLfVLn9,spotify:track:1tJ2iPUMV7sqXproLfVLn9,https://api.spotify.com/v1/tracks/1tJ2iPUMV7sqXproLfVLn9,https://api.spotify.com/v1/audio-analysis/1tJ2iPUMV7sqXproLfVLn9,275133,4,2
Bloodflood,alt-J,0.685,0.535,6,-8.908,0,0.0363,0.831,0.404,0.0896,0.218,130.023,audio_features,306zYyz3PFvBgLFGOCy9Xb,spotify:track:306zYyz3PFvBgLFGOCy9Xb,https://api.spotify.com/v1/tracks/306zYyz3PFvBgLFGOCy9Xb,https://api.spotify.com/v1/audio-analysis/306zYyz3PFvBgLFGOCy9Xb,249427,4,2
"Bloodflood, Pt. II",alt-J,0.599,0.564,6,-9.484,0,0.0401,0.711,0.0608,0.068,0.0992,120.016,audio_features,3TY8GltNNtMpDS3YY6tJqo,spotify:track:3TY8GltNNtMpDS3YY6tJqo,https://api.spotify.com/v1/tracks/3TY8GltNNtMpDS3YY6tJqo,https://api.spotify.com/v1/audio-analysis/3TY8GltNNtMpDS3YY6tJqo,319498,4,2
Bloodstains,Kafka Tamura,0.679,0.443,9,-8.886,0,0.0312,0.766,0.000295,0.102,0.149,124.024,audio_features,4KqkhAwUvzaTVEQ0wO95SL,spotify:track:4KqkhAwUvzaTVEQ0wO95SL,https://api.spotify.com/v1/tracks/4KqkhAwUvzaTVEQ0wO95SL,https://api.spotify.com/v1/audio-analysis/4KqkhAwUvzaTVEQ0wO95SL,214693,4,2
Blue Jay Way - Remastered 2009,The Beatles,0.294,0.407,0,-11.575,1,0.0308,0.0258,0.000219,0.0852,0.0378,101.052,audio_features,0QIX9BS0AUCQcHYvyrsMkV,spotify:track:0QIX9BS0AUCQcHYvyrsMkV,https://api.spotify.com/v1/tracks/0QIX9BS0AUCQcHYvyrsMkV,https://api.spotify.com/v1/audio-analysis/0QIX9BS0AUCQcHYvyrsMkV,235067,4,2
Blue Veins,The Raconteurs,0.362,0.436,4,-9.247,0,0.0441,0.184,0.00446,0.13,0.0705,130.015,audio_features,7AzF1C8pvbeWnZT5FwD6dj,spotify:track:7AzF1C8pvbeWnZT5FwD6dj,https://api.spotify.com/v1/tracks/7AzF1C8pvbeWnZT5FwD6dj,https://api.spotify.com/v1/audio-analysis/7AzF1C8pvbeWnZT5FwD6dj,232493,3,2
Bohemian Rhapsody - Remastered 2011,Queen,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,audio_features,7tFiyTwD0nx5a1eklYtX2J,spotify:track:7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,354320,4,2
Bones,Michael Kiwanuka,0.635,0.476,10,-9.443,1,0.0371,0.627,0.0,0.275,0.492,111.587,audio_features,6AHanakPvkqxWHn28lGnP0,spotify:track:6AHanakPvkqxWHn28lGnP0,https://api.spotify.com/v1/tracks/6AHanakPvkqxWHn28lGnP0,https://api.spotify.com/v1/audio-analysis/6AHanakPvkqxWHn28lGnP0,225918,4,2
Border Line,King Krule,0.641,0.549,11,-8.303,0,0.1,0.522,0.000113,0.0764,0.345,99.913,audio_features,0oaSkcIh1fQz8tNtbsJueO,spotify:track:0oaSkcIh1fQz8tNtbsJueO,https://api.spotify.com/v1/tracks/0oaSkcIh1fQz8tNtbsJueO,https://api.spotify.com/v1/audio-analysis/0oaSkcIh1fQz8tNtbsJueO,185853,4,2
Boys & Girls,Alabama Shakes,0.622,0.198,4,-12.294,1,0.0574,0.918,0.233,0.174,0.182,111.176,audio_features,2ajwaRpD7C5PQQsNGr2yna,spotify:track:2ajwaRpD7C5PQQsNGr2yna,https://api.spotify.com/v1/tracks/2ajwaRpD7C5PQQsNGr2yna,https://api.spotify.com/v1/audio-analysis/2ajwaRpD7C5PQQsNGr2yna,205987,1,2
Brain Damage,Pink Floyd,0.322,0.265,2,-13.398,1,0.0302,0.0726,0.34,0.366,0.207,133.577,audio_features,05uGBKRCuePsf43Hfm0JwX,spotify:track:05uGBKRCuePsf43Hfm0JwX,https://api.spotify.com/v1/tracks/05uGBKRCuePsf43Hfm0JwX,https://api.spotify.com/v1/audio-analysis/05uGBKRCuePsf43Hfm0JwX,226667,4,2
Bravado,Lorde,0.489,0.535,7,-10.34,1,0.0933,0.539,0.0266,0.166,0.04,175.921,audio_features,02ZorlDGq0uTnMobHNh4EL,spotify:track:02ZorlDGq0uTnMobHNh4EL,https://api.spotify.com/v1/tracks/02ZorlDGq0uTnMobHNh4EL,https://api.spotify.com/v1/audio-analysis/02ZorlDGq0uTnMobHNh4EL,221409,4,2
Brave For You,The xx,0.54,0.417,10,-11.048,0,0.0307,0.664,0.000425,0.106,0.281,134.762,audio_features,53e5O0USYgSCv4md0CXpMY,spotify:track:53e5O0USYgSCv4md0CXpMY,https://api.spotify.com/v1/tracks/53e5O0USYgSCv4md0CXpMY,https://api.spotify.com/v1/audio-analysis/53e5O0USYgSCv4md0CXpMY,253093,4,2
Break Forth O Beauteous Heavenly Light,Sufjan Stevens,0.256,0.175,7,-14.523,1,0.0343,0.979,0.00131,0.337,0.339,140.069,audio_features,7quuHVfah2nh53Iu3HFyzg,spotify:track:7quuHVfah2nh53Iu3HFyzg,https://api.spotify.com/v1/tracks/7quuHVfah2nh53Iu3HFyzg,https://api.spotify.com/v1/audio-analysis/7quuHVfah2nh53Iu3HFyzg,69267,4,2
Breakdown,Jack Johnson,0.773,0.394,0,-9.252,1,0.0516,0.627,1.36e-05,0.0953,0.443,74.977,audio_features,3cnRYoW4nYzIuVPCp7k5iG,spotify:track:3cnRYoW4nYzIuVPCp7k5iG,https://api.spotify.com/v1/tracks/3cnRYoW4nYzIuVPCp7k5iG,https://api.spotify.com/v1/audio-analysis/3cnRYoW4nYzIuVPCp7k5iG,212707,4,2
Breathing Underwater - Acoustic,Metric,0.578,0.303,7,-11.346,1,0.0316,0.843,0.000339,0.181,0.338,138.419,audio_features,4LDA1docg7FG8EG2vNyFdN,spotify:track:4LDA1docg7FG8EG2vNyFdN,https://api.spotify.com/v1/tracks/4LDA1docg7FG8EG2vNyFdN,https://api.spotify.com/v1/audio-analysis/4LDA1docg7FG8EG2vNyFdN,274587,4,2
Brian Was A Beautiful Guy...He Presented Us Well - Anthology 1 Version,John Lennon,0.0,0.183,7,-14.092,1,0.0,0.993,0.0019,0.112,0.0,0.0,audio_features,56F9TjvH8JdGftpoHW0pHC,spotify:track:56F9TjvH8JdGftpoHW0pHC,https://api.spotify.com/v1/tracks/56F9TjvH8JdGftpoHW0pHC,https://api.spotify.com/v1/audio-analysis/56F9TjvH8JdGftpoHW0pHC,10013,0,2
"Brick By Brick - Live At MTV Unplugged, 2009",Katy Perry,0.629,0.18,0,-11.707,0,0.0341,0.76,0.0,0.117,0.249,111.883,audio_features,6Hup9P0Ggb3ff5tneUdWeM,spotify:track:6Hup9P0Ggb3ff5tneUdWeM,https://api.spotify.com/v1/tracks/6Hup9P0Ggb3ff5tneUdWeM,https://api.spotify.com/v1/audio-analysis/6Hup9P0Ggb3ff5tneUdWeM,279280,4,2
Bright Shiny Lights,Patrick Watson,0.467,0.0788,5,-17.108,1,0.0802,0.84,0.0,0.175,0.377,99.026,audio_features,4iAVdRDvfOY24LCGxWRkE1,spotify:track:4iAVdRDvfOY24LCGxWRkE1,https://api.spotify.com/v1/tracks/4iAVdRDvfOY24LCGxWRkE1,https://api.spotify.com/v1/audio-analysis/4iAVdRDvfOY24LCGxWRkE1,154280,4,2
Bright Shiny Lights,Patrick Watson,0.454,0.0747,5,-17.203,1,0.0874,0.839,0.0,0.133,0.398,144.588,audio_features,6qbaKnNzAaQ7DUr2L498ug,spotify:track:6qbaKnNzAaQ7DUr2L498ug,https://api.spotify.com/v1/tracks/6qbaKnNzAaQ7DUr2L498ug,https://api.spotify.com/v1/audio-analysis/6qbaKnNzAaQ7DUr2L498ug,154280,3,2
"Bring Out The Gimp - Dialogue Excerpt From ""Pulp Fiction""",Peter Greene,0.0,0.442,0,-24.684,1,0.0,0.487,0.000124,0.385,0.0,0.0,audio_features,67CXCPhxgzmt978x3drzIS,spotify:track:67CXCPhxgzmt978x3drzIS,https://api.spotify.com/v1/tracks/67CXCPhxgzmt978x3drzIS,https://api.spotify.com/v1/audio-analysis/67CXCPhxgzmt978x3drzIS,8480,0,2
Bring the Boys Back Home,Pink Floyd,0.33,0.283,0,-15.973,1,0.061,0.568,0.0933,0.235,0.287,157.963,audio_features,4TUStFzBGQqn0GrkzVWFV4,spotify:track:4TUStFzBGQqn0GrkzVWFV4,https://api.spotify.com/v1/tracks/4TUStFzBGQqn0GrkzVWFV4,https://api.spotify.com/v1/audio-analysis/4TUStFzBGQqn0GrkzVWFV4,87207,4,2
Briser Un Coeur,Ariane Moffatt,0.886,0.296,10,-9.205,1,0.0517,0.551,0.00106,0.111,0.424,121.937,audio_features,4vBflGIZBidj80NnlAvSjF,spotify:track:4vBflGIZBidj80NnlAvSjF,https://api.spotify.com/v1/tracks/4vBflGIZBidj80NnlAvSjF,https://api.spotify.com/v1/audio-analysis/4vBflGIZBidj80NnlAvSjF,189373,4,2
Brother (Live),Mac DeMarco,0.503,0.172,3,-11.091,0,0.0384,0.954,0.000158,0.117,0.224,82.198,audio_features,7hG4dCQwO1wcHkQw6CYTyu,spotify:track:7hG4dCQwO1wcHkQw6CYTyu,https://api.spotify.com/v1/tracks/7hG4dCQwO1wcHkQw6CYTyu,https://api.spotify.com/v1/audio-analysis/7hG4dCQwO1wcHkQw6CYTyu,187880,4,2
Brown Skin Girl,Leon Bridges,0.635,0.343,7,-8.769,1,0.0371,0.564,4.06e-05,0.131,0.303,104.108,audio_features,5a5FhtQfiBzFuIkbwjHbr7,spotify:track:5a5FhtQfiBzFuIkbwjHbr7,https://api.spotify.com/v1/tracks/5a5FhtQfiBzFuIkbwjHbr7,https://api.spotify.com/v1/audio-analysis/5a5FhtQfiBzFuIkbwjHbr7,206587,4,2
Bruises,Kafka Tamura,0.75,0.539,4,-9.024,0,0.0336,0.793,0.0482,0.0873,0.344,96.011,audio_features,3trT67OeaOkaOgjmtuvwNg,spotify:track:3trT67OeaOkaOgjmtuvwNg,https://api.spotify.com/v1/tracks/3trT67OeaOkaOgjmtuvwNg,https://api.spotify.com/v1/audio-analysis/3trT67OeaOkaOgjmtuvwNg,239249,4,2
Burial,Miike Snow,0.59,0.637,6,-7.031,0,0.0275,0.708,0.0352,0.1,0.313,105.048,audio_features,07iwEH5chsAtSe8buSIDAH,spotify:track:07iwEH5chsAtSe8buSIDAH,https://api.spotify.com/v1/tracks/07iwEH5chsAtSe8buSIDAH,https://api.spotify.com/v1/audio-analysis/07iwEH5chsAtSe8buSIDAH,261120,4,2
Burial,Miike Snow,0.579,0.642,6,-7.12,0,0.0289,0.687,0.0488,0.145,0.278,105.019,audio_features,1XmDqS0flux0Ura0FVGaqX,spotify:track:1XmDqS0flux0Ura0FVGaqX,https://api.spotify.com/v1/tracks/1XmDqS0flux0Ura0FVGaqX,https://api.spotify.com/v1/audio-analysis/1XmDqS0flux0Ura0FVGaqX,261133,4,2
But Not For Me - Vocal Version,Chet Baker,0.626,0.152,5,-14.182,0,0.0405,0.934,6.05e-05,0.12,0.545,82.174,audio_features,3pfbQmD5xGH9Tcc7GqGfSL,spotify:track:3pfbQmD5xGH9Tcc7GqGfSL,https://api.spotify.com/v1/tracks/3pfbQmD5xGH9Tcc7GqGfSL,https://api.spotify.com/v1/audio-analysis/3pfbQmD5xGH9Tcc7GqGfSL,184467,4,2
Buzzcut Season,Lorde,0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.117,0.247,111.039,audio_features,3ShTaJBCOclymogQNzPde7,spotify:track:3ShTaJBCOclymogQNzPde7,https://api.spotify.com/v1/tracks/3ShTaJBCOclymogQNzPde7,https://api.spotify.com/v1/audio-analysis/3ShTaJBCOclymogQNzPde7,246755,4,2
C'est pas facial,Les Trois Accords,0.416,0.489,7,-8.036,1,0.0276,0.0582,0.0179,0.0978,0.409,81.055,audio_features,2l1kwzTcEtER13qZ2xvEgk,spotify:track:2l1kwzTcEtER13qZ2xvEgk,https://api.spotify.com/v1/tracks/2l1kwzTcEtER13qZ2xvEgk,https://api.spotify.com/v1/audio-analysis/2l1kwzTcEtER13qZ2xvEgk,182905,4,2
Calgary,Bon Iver,0.36,0.467,11,-11.507,1,0.0366,0.923,0.178,0.622,0.0754,119.947,audio_features,4lGb7vjGqK8OZhXRozj0Go,spotify:track:4lGb7vjGqK8OZhXRozj0Go,https://api.spotify.com/v1/tracks/4lGb7vjGqK8OZhXRozj0Go,https://api.spotify.com/v1/audio-analysis/4lGb7vjGqK8OZhXRozj0Go,250200,4,2
Call Me,Metronomy,0.608,0.451,0,-12.368,1,0.0462,0.927,0.418,0.127,0.102,158.846,audio_features,4bTCAjmdlOv01tv6YIp4zK,spotify:track:4bTCAjmdlOv01tv6YIp4zK,https://api.spotify.com/v1/tracks/4bTCAjmdlOv01tv6YIp4zK,https://api.spotify.com/v1/audio-analysis/4bTCAjmdlOv01tv6YIp4zK,231747,4,2
Call Me Back,The Strokes,0.736,0.297,2,-9.648,1,0.035,0.863,1.49e-05,0.0609,0.185,125.78,audio_features,6z5mh42xSM54RncKZMM8hS,spotify:track:6z5mh42xSM54RncKZMM8hS,https://api.spotify.com/v1/tracks/6z5mh42xSM54RncKZMM8hS,https://api.spotify.com/v1/audio-analysis/6z5mh42xSM54RncKZMM8hS,182027,4,2
Can't Help Falling in Love,Elvis Presley,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,audio_features,44AyOl4qVkzS48vBsbNXaC,spotify:track:44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC,182360,3,2
Can't Help Falling In Love,Perfume Genius,0.344,0.149,2,-15.022,1,0.0351,0.82,0.0301,0.112,0.104,185.825,audio_features,1xu7UZFg8infyIxZRyAW6H,spotify:track:1xu7UZFg8infyIxZRyAW6H,https://api.spotify.com/v1/tracks/1xu7UZFg8infyIxZRyAW6H,https://api.spotify.com/v1/audio-analysis/1xu7UZFg8infyIxZRyAW6H,144807,3,2
Can't Help Falling In Love,Joseph Vincent,0.74,0.13,10,-12.591,1,0.0487,0.989,0.000541,0.117,0.491,125.797,audio_features,07ceQy7UhpNDA2WhEOJgPp,spotify:track:07ceQy7UhpNDA2WhEOJgPp,https://api.spotify.com/v1/tracks/07ceQy7UhpNDA2WhEOJgPp,https://api.spotify.com/v1/audio-analysis/07ceQy7UhpNDA2WhEOJgPp,129435,4,2
Can't Take My Eyes Off You,Joseph Vincent,0.719,0.135,5,-12.074,0,0.0656,0.828,0.0,0.0935,0.594,88.251,audio_features,4mf6HE25CkxeezcdWyfUGO,spotify:track:4mf6HE25CkxeezcdWyfUGO,https://api.spotify.com/v1/tracks/4mf6HE25CkxeezcdWyfUGO,https://api.spotify.com/v1/audio-analysis/4mf6HE25CkxeezcdWyfUGO,163559,4,2
Can't Take You With Me,Bahamas,0.236,0.304,0,-8.915,1,0.0324,0.801,0.246,0.0897,0.289,140.424,audio_features,4nRW6NCV3eKlqI1B7oUgxI,spotify:track:4nRW6NCV3eKlqI1B7oUgxI,https://api.spotify.com/v1/tracks/4nRW6NCV3eKlqI1B7oUgxI,https://api.spotify.com/v1/audio-analysis/4nRW6NCV3eKlqI1B7oUgxI,190827,4,2
Carol of St. Benjamin The Bearded One,Sufjan Stevens,0.426,0.275,7,-12.789,1,0.0328,0.91,0.00043,0.27,0.509,122.159,audio_features,7lTmE5G2xA9w2rjxATREWa,spotify:track:7lTmE5G2xA9w2rjxATREWa,https://api.spotify.com/v1/tracks/7lTmE5G2xA9w2rjxATREWa,https://api.spotify.com/v1/audio-analysis/7lTmE5G2xA9w2rjxATREWa,212067,4,2
Catch & Release,Matt Simons,0.634,0.424,1,-10.664,0,0.148,0.795,0.000273,0.119,0.614,87.118,audio_features,1wOTis2YIZXVaddE6pyRnw,spotify:track:1wOTis2YIZXVaddE6pyRnw,https://api.spotify.com/v1/tracks/1wOTis2YIZXVaddE6pyRnw,https://api.spotify.com/v1/audio-analysis/1wOTis2YIZXVaddE6pyRnw,240065,4,2
Ce soir l'amour est dans tes yeux (exclusivité Espace Musique),Louis-Jean Cormier,0.564,0.0657,7,-18.692,1,0.0438,0.944,0.0185,0.113,0.366,109.772,audio_features,6qgCS8rnF8W0RFrmhhtx2r,spotify:track:6qgCS8rnF8W0RFrmhhtx2r,https://api.spotify.com/v1/tracks/6qgCS8rnF8W0RFrmhhtx2r,https://api.spotify.com/v1/audio-analysis/6qgCS8rnF8W0RFrmhhtx2r,247795,3,2
Cementality,King Krule,0.42,0.187,9,-13.064,0,0.0512,0.869,0.000204,0.165,0.0708,113.798,audio_features,3e8tFSf7OxPlNNGu3dJUqJ,spotify:track:3e8tFSf7OxPlNNGu3dJUqJ,https://api.spotify.com/v1/tracks/3e8tFSf7OxPlNNGu3dJUqJ,https://api.spotify.com/v1/audio-analysis/3e8tFSf7OxPlNNGu3dJUqJ,223907,4,2
Change,Jack Johnson,0.756,0.394,11,-8.461,1,0.0275,0.851,3.06e-05,0.0826,0.259,92.94,audio_features,0qT9FXLGoiszOVm32v8aaK,spotify:track:0qT9FXLGoiszOVm32v8aaK,https://api.spotify.com/v1/tracks/0qT9FXLGoiszOVm32v8aaK,https://api.spotify.com/v1/audio-analysis/0qT9FXLGoiszOVm32v8aaK,194053,4,2
Chapel Perilous,Mild High Club,0.691,0.423,1,-10.073,1,0.0437,0.27,0.0701,0.0975,0.172,118.006,audio_features,7knpDK757LIZmVfPkAiD84,spotify:track:7knpDK757LIZmVfPkAiD84,https://api.spotify.com/v1/tracks/7knpDK757LIZmVfPkAiD84,https://api.spotify.com/v1/audio-analysis/7knpDK757LIZmVfPkAiD84,272951,4,2
Charlie Boy,The Lumineers,0.468,0.186,7,-13.32,1,0.0329,0.964,0.00967,0.12,0.257,127.39,audio_features,0wEW2ObXMt2B9wMt8GQTiN,spotify:track:0wEW2ObXMt2B9wMt8GQTiN,https://api.spotify.com/v1/tracks/0wEW2ObXMt2B9wMt8GQTiN,https://api.spotify.com/v1/audio-analysis/0wEW2ObXMt2B9wMt8GQTiN,261400,4,2
The Chat,Mild High Club,0.354,0.574,1,-8.373,1,0.0435,0.502,0.00633,0.122,0.415,136.714,audio_features,6EV7G6eKaZbqVb977pjde1,spotify:track:6EV7G6eKaZbqVb977pjde1,https://api.spotify.com/v1/tracks/6EV7G6eKaZbqVb977pjde1,https://api.spotify.com/v1/audio-analysis/6EV7G6eKaZbqVb977pjde1,160367,4,2
Cherbourg,Beirut,0.146,0.561,2,-9.755,1,0.0494,0.852,0.00259,0.155,0.444,66.069,audio_features,651k8L9hROsekUm9UMjqMH,spotify:track:651k8L9hROsekUm9UMjqMH,https://api.spotify.com/v1/tracks/651k8L9hROsekUm9UMjqMH,https://api.spotify.com/v1/audio-analysis/651k8L9hROsekUm9UMjqMH,215267,4,2
Cherry Wine - Live,Hozier,0.504,0.0768,1,-17.099,1,0.0378,0.957,0.00111,0.0928,0.245,130.654,audio_features,6h2NkoYugIYYb9jxKuvkXB,spotify:track:6h2NkoYugIYYb9jxKuvkXB,https://api.spotify.com/v1/tracks/6h2NkoYugIYYb9jxKuvkXB,https://api.spotify.com/v1/audio-analysis/6h2NkoYugIYYb9jxKuvkXB,239880,3,2
Cherry Wine - Live,Hozier,0.415,0.11,1,-14.901,1,0.0388,0.951,0.00234,0.0962,0.234,81.876,audio_features,0bZ52QzCCKfrfOqs7za6lI,spotify:track:0bZ52QzCCKfrfOqs7za6lI,https://api.spotify.com/v1/tracks/0bZ52QzCCKfrfOqs7za6lI,https://api.spotify.com/v1/audio-analysis/0bZ52QzCCKfrfOqs7za6lI,240147,4,2
Cherry Wine - Live from Spotify SXSW 2014,Hozier,0.517,0.146,1,-17.666,1,0.0483,0.936,1.5e-05,0.96,0.125,129.189,audio_features,3e7JFHpdHdaUYD6mganVOa,spotify:track:3e7JFHpdHdaUYD6mganVOa,https://api.spotify.com/v1/tracks/3e7JFHpdHdaUYD6mganVOa,https://api.spotify.com/v1/audio-analysis/3e7JFHpdHdaUYD6mganVOa,257788,3,2
Chicago,Sufjan Stevens,0.579,0.463,7,-9.657,1,0.0303,0.585,0.0,0.0892,0.447,124.977,audio_features,6WzAjOZfTwFBtyX7apVMUN,spotify:track:6WzAjOZfTwFBtyX7apVMUN,https://api.spotify.com/v1/tracks/6WzAjOZfTwFBtyX7apVMUN,https://api.spotify.com/v1/audio-analysis/6WzAjOZfTwFBtyX7apVMUN,364613,4,2
Chien,Philippe Brach,0.496,0.294,0,-7.004,1,0.0386,0.264,0.00106,0.109,0.265,80.57,audio_features,3Llxn1Siu8jPszy6EHtoIW,spotify:track:3Llxn1Siu8jPszy6EHtoIW,https://api.spotify.com/v1/tracks/3Llxn1Siu8jPszy6EHtoIW,https://api.spotify.com/v1/audio-analysis/3Llxn1Siu8jPszy6EHtoIW,100640,4,2
The Child With The Star On His Head,Sufjan Stevens,0.281,0.446,7,-9.248,1,0.0491,0.717,0.0515,0.5,0.141,142.571,audio_features,4ZMx7EfJNanVpXrlw6chC3,spotify:track:4ZMx7EfJNanVpXrlw6chC3,https://api.spotify.com/v1/tracks/4ZMx7EfJNanVpXrlw6chC3,https://api.spotify.com/v1/audio-analysis/4ZMx7EfJNanVpXrlw6chC3,930347,3,2
Christmas Face,Sufjan Stevens,0.387,0.0905,2,-19.925,1,0.059,0.93,0.0,0.134,0.758,100.582,audio_features,4kUGrqBJcRRoknI6EGAiZc,spotify:track:4kUGrqBJcRRoknI6EGAiZc,https://api.spotify.com/v1/tracks/4kUGrqBJcRRoknI6EGAiZc,https://api.spotify.com/v1/audio-analysis/4kUGrqBJcRRoknI6EGAiZc,39960,4,2
Christmas In The Room,Sufjan Stevens,0.623,0.227,0,-13.762,1,0.0359,0.922,2.43e-05,0.0985,0.26,149.915,audio_features,05BZqk1isq8JZfyqwfc87U,spotify:track:05BZqk1isq8JZfyqwfc87U,https://api.spotify.com/v1/tracks/05BZqk1isq8JZfyqwfc87U,https://api.spotify.com/v1/audio-analysis/05BZqk1isq8JZfyqwfc87U,262733,3,2
